,"K_{1,3}",P_4,C_4,K_4,K_3+e,K_4-e,K_3,P_3,K_2,2K_2,E_4,n,s,t,counter
1,0.01904761904761905,0.08095238095238096,0.0,0.0,0.0,0.0,0.0,0.24761904761904763,0.40476190476190477,0.06666666666666667,0.18095238095238095,10,3,6,True
2,0.047619047619047616,0.11428571428571428,0.009523809523809525,0.0,0.0,0.0,0.0,0.2571428571428571,0.3619047619047619,0.03333333333333333,0.1761904761904762,10,3,6,True
3,0.07142857142857142,0.14761904761904762,0.009523809523809525,0.0,0.0,0.0,0.0,0.2523809523809524,0.3333333333333333,0.03333333333333333,0.1523809523809524,10,3,6,True
4,0.03333333333333333,0.11904761904761904,0.004761904761904762,0.0,0.0,0.0,0.0,0.30952380952380953,0.3238095238095238,0.09047619047619047,0.11904761904761904,10,3,6,True
5,0.06666666666666667,0.1761904761904762,0.014285714285714285,0.0,0.0,0.0,0.0,0.2904761904761905,0.2904761904761905,0.0380952380952381,0.12380952380952381,10,3,6,True
6,0.05714285714285714,0.14285714285714285,0.009523809523809525,0.0,0.0,0.0,0.0,0.2714285714285714,0.3333333333333333,0.04285714285714286,0.14285714285714285,10,3,6,True
7,0.02857142857142857,0.1,0.0,0.0,0.0,0.0,0.0,0.28095238095238095,0.35714285714285715,0.08095238095238096,0.1523809523809524,10,3,6,True
8,0.02857142857142857,0.09047619047619047,0.004761904761904762,0.0,0.0,0.0,0.0,0.28095238095238095,0.36666666666666664,0.08095238095238096,0.14761904761904762,10,3,6,True
9,0.023809523809523808,0.06190476190476191,0.004761904761904762,0.0,0.0,0.0,0.0,0.2523809523809524,0.4,0.0761904761904762,0.18095238095238095,10,3,6,True
10,0.06190476190476191,0.14285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.2714285714285714,0.32857142857142857,0.02857142857142857,0.1523809523809524,10,3,6,True
11,0.0380952380952381,0.1380952380952381,0.004761904761904762,0.0,0.0,0.0,0.0,0.2904761904761905,0.3380952380952381,0.06666666666666667,0.12380952380952381,10,3,6,True
12,0.0380952380952381,0.14285714285714285,0.009523809523809525,0.0,0.0,0.0,0.0,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.02857142857142857,10,3,6,True
13,0.06666666666666667,0.17142857142857143,0.009523809523809525,0.0,0.0,0.0,0.0,0.2857142857142857,0.29523809523809524,0.05714285714285714,0.11428571428571428,10,3,6,True
14,0.06666666666666667,0.18571428571428572,0.01904761904761905,0.0,0.0,0.0,0.0,0.1523809523809524,0.13333333333333333,0.014285714285714285,0.02857142857142857,10,3,6,True
15,0.09523809523809523,0.21428571428571427,0.01904761904761905,0.0,0.0,0.0,0.0,0.2761904761904762,0.2523809523809524,0.02857142857142857,0.11428571428571428,10,3,6,True
16,0.05238095238095238,0.1619047619047619,0.009523809523809525,0.0,0.0,0.0,0.0,0.3142857142857143,0.28095238095238095,0.07142857142857142,0.10952380952380952,10,3,6,True
17,0.05714285714285714,0.12380952380952381,0.009523809523809525,0.0,0.0,0.0,0.0,0.2761904761904762,0.3333333333333333,0.06666666666666667,0.13333333333333333,10,3,6,True
18,0.08571428571428572,0.16666666666666666,0.01904761904761905,0.0,0.0,0.0,0.0,0.26666666666666666,0.3,0.03333333333333333,0.12857142857142856,10,3,6,True
19,0.07142857142857142,0.1761904761904762,0.004761904761904762,0.0,0.0,0.0,0.0,0.28095238095238095,0.2857142857142857,0.06190476190476191,0.11904761904761904,10,3,6,True
20,0.023809523809523808,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.38571428571428573,0.06666666666666667,0.14285714285714285,10,3,6,True
