,"K_{1,3}",P_4,C_4,K_4,K_3+e,K_4-e,K_3,P_3,K_2,2K_2,E_4,n,s,t,counter
79,10,38,3,0,0,0,0,38,25,8,4,10,3,6,True
80,16,44,3,0,0,0,0,62,54,11,20,10,3,6,True
81,16,39,6,0,0,0,0,67,51,9,22,10,3,6,True
82,22,49,7,0,0,0,0,60,47,6,19,10,3,6,True
83,23,48,7,0,0,0,0,59,47,7,19,10,3,6,True
84,14,35,4,0,0,0,0,61,63,8,25,10,3,6,True
85,6,28,1,0,0,0,0,62,74,16,23,10,3,6,True
86,12,36,3,0,0,0,0,62,64,10,23,10,3,6,True
87,8,30,2,0,0,0,0,69,62,21,18,10,3,6,True
88,17,36,4,0,0,0,0,57,63,6,27,10,3,6,True
89,8,29,1,0,0,0,0,61,71,14,26,10,3,6,True
90,11,34,2,0,0,0,0,66,59,15,23,10,3,6,True
91,13,43,3,0,0,0,0,66,54,13,18,10,3,6,True
92,8,25,2,0,0,0,0,65,67,16,27,10,3,6,True
93,11,35,2,0,0,0,0,64,62,14,22,10,3,6,True
94,13,43,3,0,0,0,0,66,54,13,18,10,3,6,True
95,8,30,2,0,0,0,0,40,30,10,6,10,3,6,True
96,8,29,1,0,0,0,0,61,71,14,26,10,3,6,True
97,14,36,2,0,0,0,0,60,62,12,24,10,3,6,True
98,5,18,1,0,0,0,0,57,83,19,27,10,3,6,True
99,11,35,2,0,0,0,0,64,62,14,22,10,3,6,True
100,11,35,2,0,0,0,0,64,62,14,22,10,3,6,True
101,23,52,6,0,0,0,0,55,51,5,18,10,3,6,True
102,11,32,3,0,0,0,0,66,61,15,22,10,3,6,True
103,18,38,6,0,0,0,0,63,54,10,21,10,3,6,True
104,11,32,3,0,0,0,0,66,61,15,22,10,3,6,True
105,8,30,2,0,0,0,0,69,62,21,18,10,3,6,True
106,20,37,7,0,0,0,0,62,53,8,23,10,3,6,True
107,17,43,3,0,0,0,0,61,54,12,20,10,3,6,True
108,22,46,8,0,0,0,0,62,46,7,19,10,3,6,True
109,19,48,5,0,0,0,0,65,43,13,17,10,3,6,True
110,20,34,8,0,0,0,0,64,52,9,23,10,3,6,True
111,17,40,4,0,0,0,0,63,53,13,20,10,3,6,True
112,19,52,4,0,0,0,0,61,47,11,16,10,3,6,True
113,28,55,9,0,0,0,0,57,37,6,18,10,3,6,True
114,17,43,3,0,0,0,0,61,54,12,20,10,3,6,True
115,8,27,2,0,0,0,0,61,73,14,25,10,3,6,True
116,17,44,3,0,0,0,0,59,57,11,19,10,3,6,True
117,10,27,1,0,0,0,0,52,77,6,37,10,3,6,True
118,2,6,1,0,0,0,0,48,92,18,43,10,3,6,True
119,7,25,0,0,0,0,0,55,78,12,33,10,3,6,True
120,17,38,3,0,0,0,0,57,61,6,28,10,3,6,True
121,20,46,4,0,0,0,0,56,56,5,23,10,3,6,True
122,7,22,1,0,0,0,0,57,77,13,33,10,3,6,True
123,7,19,2,0,0,0,0,59,76,14,33,10,3,6,True
124,2,13,0,0,0,0,0,52,91,20,32,10,3,6,True
125,7,23,1,0,0,0,0,55,80,12,32,10,3,6,True
126,8,28,1,0,0,0,0,63,68,15,27,10,3,6,True
127,12,36,4,0,0,0,0,38,23,7,6,10,3,6,True
128,12,34,3,0,0,0,0,66,58,12,25,10,3,6,True
129,18,41,4,0,0,0,0,65,47,11,24,10,3,6,True
130,12,40,3,0,0,0,0,34,27,5,5,10,3,6,True
131,6,24,1,0,0,0,0,63,74,21,21,10,3,6,True
132,6,24,3,0,0,0,0,48,24,15,6,10,3,6,True
133,6,28,1,0,0,0,0,62,74,16,23,10,3,6,True
134,12,39,2,0,0,0,0,60,65,9,23,10,3,6,True
135,21,50,5,0,0,0,0,62,43,10,19,10,3,6,True
136,12,34,4,0,0,0,0,76,44,21,19,10,3,6,True
137,8,28,1,0,0,0,0,63,68,15,27,10,3,6,True
138,11,37,1,0,0,0,0,64,60,14,23,10,3,6,True
139,15,33,7,0,0,0,0,35,27,2,7,10,3,6,True
140,12,31,4,0,0,0,0,68,57,13,25,10,3,6,True
141,7,23,1,0,0,0,0,55,80,12,32,10,3,6,True
142,11,35,2,0,0,0,0,64,62,14,22,10,3,6,True
143,13,44,3,0,0,0,0,64,57,12,17,10,3,6,True
144,19,49,5,0,0,0,0,63,46,12,16,10,3,6,True
145,17,34,6,0,0,0,0,67,51,15,20,10,3,6,True
146,2,13,0,0,0,0,0,52,91,20,32,10,3,6,True
147,8,33,1,0,0,0,0,38,31,9,6,10,3,6,True
148,11,28,3,0,0,0,0,60,69,9,30,10,3,6,True
149,14,38,1,0,0,0,0,60,60,12,25,10,3,6,True
150,12,36,4,0,0,0,0,38,23,7,6,10,3,6,True
151,4,21,0,0,0,0,0,58,81,18,28,10,3,6,True
152,10,28,2,0,0,0,0,60,70,12,28,10,3,6,True
153,7,30,0,0,0,0,0,59,75,16,23,10,3,6,True
154,4,15,1,0,0,0,0,59,83,23,25,10,3,6,True
155,10,35,1,0,0,0,0,64,63,17,20,10,3,6,True
156,6,28,2,0,0,0,0,18,13,3,0,10,3,6,True
157,6,32,1,0,0,0,0,40,32,11,4,10,3,6,True
158,21,44,7,0,0,0,0,66,41,12,19,10,3,6,True
159,30,55,10,0,0,0,0,54,39,3,19,10,3,6,True
160,12,42,2,0,0,0,0,68,52,17,17,10,3,6,True
161,12,32,4,0,0,0,0,66,60,12,24,10,3,6,True
162,2,13,0,0,0,0,0,52,91,20,32,10,3,6,True
163,10,27,2,0,0,0,0,62,67,13,29,10,3,6,True
164,11,38,1,0,0,0,0,62,63,13,22,10,3,6,True
165,11,38,1,0,0,0,0,62,63,13,22,10,3,6,True
166,12,25,6,0,0,0,0,72,55,15,25,10,3,6,True
167,18,37,6,0,0,0,0,65,51,11,22,10,3,6,True
168,3,19,0,0,0,0,0,58,84,21,25,10,3,6,True
169,20,41,6,0,0,0,0,58,57,6,22,10,3,6,True
170,17,36,4,0,0,0,0,57,63,6,27,10,3,6,True
171,4,17,1,0,0,0,0,62,77,20,29,10,3,6,True
172,14,35,4,0,0,0,0,61,63,8,25,10,3,6,True
173,8,22,4,0,0,0,0,77,54,25,20,10,3,6,True
174,14,34,5,0,0,0,0,73,46,18,20,10,3,6,True
175,6,20,1,0,0,0,0,57,80,16,30,10,3,6,True
176,10,25,3,0,0,0,0,62,69,13,28,10,3,6,True
177,14,42,3,0,0,0,0,65,54,14,18,10,3,6,True
178,8,34,1,0,0,0,0,65,66,19,17,10,3,6,True
179,11,32,3,0,0,0,0,66,61,15,22,10,3,6,True
180,12,27,2,0,0,0,0,56,73,13,27,10,3,6,True
181,6,21,1,0,0,0,0,55,83,15,29,10,3,6,True
182,20,41,6,0,0,0,0,58,57,6,22,10,3,6,True
183,17,31,7,0,0,0,0,69,50,16,20,10,3,6,True
184,30,49,12,0,0,0,0,58,37,5,19,10,3,6,True
185,14,39,4,0,0,0,0,67,53,15,18,10,3,6,True
186,18,43,6,0,0,0,0,60,57,4,22,10,3,6,True
187,23,59,7,0,0,0,0,58,42,8,13,10,3,6,True
188,14,38,6,0,0,0,0,68,54,11,19,10,3,6,True
189,23,45,10,0,0,0,0,60,50,3,19,10,3,6,True
190,12,33,4,0,0,0,0,64,63,11,23,10,3,6,True
191,23,59,7,0,0,0,0,58,42,8,13,10,3,6,True
192,26,54,9,0,0,0,0,58,40,8,15,10,3,6,True
193,17,49,6,0,0,0,0,65,48,10,15,10,3,6,True
194,14,35,5,0,0,0,0,71,49,17,19,10,3,6,True
195,18,54,7,0,0,0,0,69,36,15,11,10,3,6,True
196,25,56,12,0,0,0,0,66,27,13,11,10,3,6,True
197,6,24,2,0,0,0,0,66,70,18,24,10,3,6,True
198,12,33,4,0,0,0,0,64,63,11,23,10,3,6,True
199,17,45,7,0,0,0,0,69,44,12,16,10,3,6,True
200,6,16,1,0,0,0,0,51,84,12,40,10,3,6,True
201,16,28,4,0,0,0,0,55,68,5,34,10,3,6,True
202,9,25,1,0,0,0,0,52,80,9,34,10,3,6,True
203,14,38,3,0,0,0,0,59,64,7,25,10,3,6,True
204,8,26,2,0,0,0,0,63,70,15,26,10,3,6,True
205,17,38,3,0,0,0,0,57,61,6,28,10,3,6,True
206,20,29,8,0,0,0,0,60,59,3,31,10,3,6,True
207,17,35,4,0,0,0,0,59,60,7,28,10,3,6,True
208,7,28,0,0,0,0,0,63,69,18,25,10,3,6,True
209,14,38,3,0,0,0,0,59,64,7,25,10,3,6,True
210,8,26,2,0,0,0,0,63,70,15,26,10,3,6,True
211,13,23,4,0,0,0,0,60,68,12,30,10,3,6,True
212,2,10,1,0,0,0,0,54,90,21,32,10,3,6,True
213,13,37,2,0,0,0,0,61,62,11,24,10,3,6,True
214,26,52,6,0,0,0,0,53,48,4,21,10,3,6,True
215,8,32,0,0,0,0,0,59,72,13,26,10,3,6,True
216,24,31,12,0,0,0,0,63,51,1,28,10,3,6,True
217,23,55,8,0,0,0,0,62,38,10,14,10,3,6,True
218,10,24,3,0,0,0,0,64,66,14,29,10,3,6,True
219,17,45,2,0,0,0,0,61,52,12,21,10,3,6,True
220,18,37,9,0,0,0,0,34,19,3,6,10,3,6,True
221,8,26,2,0,0,0,0,63,70,15,26,10,3,6,True
222,12,30,6,0,0,0,0,42,21,9,6,10,3,6,True
223,36,37,19,0,0,0,0,57,39,0,22,10,3,6,True
224,23,51,9,0,0,0,0,66,34,12,15,10,3,6,True
225,17,42,3,0,0,0,0,63,51,13,21,10,3,6,True
226,17,46,2,0,0,0,0,59,55,11,20,10,3,6,True
227,17,30,6,0,0,0,0,61,61,8,27,10,3,6,True
228,8,30,1,0,0,0,0,59,74,13,25,10,3,6,True
229,8,27,2,0,0,0,0,61,73,14,25,10,3,6,True
230,6,24,1,0,0,0,0,63,74,21,21,10,3,6,True
231,11,35,2,0,0,0,0,64,62,14,22,10,3,6,True
232,7,23,1,0,0,0,0,55,80,12,32,10,3,6,True
233,13,35,3,0,0,0,0,61,64,11,23,10,3,6,True
234,13,31,4,0,0,0,0,65,60,13,24,10,3,6,True
235,13,35,3,0,0,0,0,61,64,11,23,10,3,6,True
236,13,39,2,0,0,0,0,57,68,9,22,10,3,6,True
237,13,35,3,0,0,0,0,61,64,11,23,10,3,6,True
238,17,38,5,0,0,0,0,63,55,13,19,10,3,6,True
239,3,15,0,0,0,0,0,52,88,17,35,10,3,6,True
240,7,22,2,0,0,0,0,67,67,20,25,10,3,6,True
241,9,25,1,0,0,0,0,52,80,9,34,10,3,6,True
242,13,31,3,0,0,0,0,55,72,5,31,10,3,6,True
243,14,30,4,0,0,0,0,64,60,14,24,10,3,6,True
244,20,43,5,0,0,0,0,58,55,6,23,10,3,6,True
245,14,30,4,0,0,0,0,64,60,14,24,10,3,6,True
246,20,43,5,0,0,0,0,58,55,6,23,10,3,6,True
247,0,4,0,0,0,0,0,34,108,18,46,10,3,6,True
248,6,20,1,0,0,0,0,57,80,16,30,10,3,6,True
249,19,29,7,0,0,0,0,60,60,6,29,10,3,6,True
250,14,27,5,0,0,0,0,59,67,4,34,10,3,6,True
251,8,22,3,0,0,0,0,67,66,17,27,10,3,6,True
252,8,22,3,0,0,0,0,67,66,17,27,10,3,6,True
253,16,39,2,0,0,0,0,55,65,8,25,10,3,6,True
254,7,26,1,0,0,0,0,63,71,18,24,10,3,6,True
255,24,49,8,0,0,0,0,57,49,3,20,10,3,6,True
256,6,13,3,0,0,0,0,63,75,19,31,10,3,6,True
257,23,34,10,0,0,0,0,61,53,3,26,10,3,6,True
258,12,28,5,0,0,0,0,70,56,14,25,10,3,6,True
259,30,32,16,0,0,0,0,62,44,1,25,10,3,6,True
260,18,28,9,0,0,0,0,64,58,2,31,10,3,6,True
261,14,34,3,0,0,0,0,60,64,12,23,10,3,6,True
262,12,36,3,0,0,0,0,62,64,10,23,10,3,6,True
263,6,20,2,0,0,0,0,60,76,13,33,10,3,6,True
264,3,16,0,0,0,0,0,50,91,16,34,10,3,6,True
265,3,16,0,0,0,0,0,50,91,16,34,10,3,6,True
266,20,31,9,0,0,0,0,66,51,10,23,10,3,6,True
267,6,21,1,0,0,0,0,55,83,15,29,10,3,6,True
268,19,48,7,0,0,0,0,64,47,8,17,10,3,6,True
269,8,26,2,0,0,0,0,63,70,15,26,10,3,6,True
270,6,12,6,0,0,0,0,88,46,32,20,10,3,6,True
271,30,40,15,0,0,0,0,64,34,8,19,10,3,6,True
272,42,40,23,0,0,0,0,52,34,0,19,10,3,6,True
273,18,54,4,0,0,0,0,60,50,9,15,10,3,6,True
274,18,54,4,0,0,0,0,60,50,9,15,10,3,6,True
275,18,38,8,0,0,0,0,76,34,17,19,10,3,6,True
276,6,28,2,0,0,0,0,72,62,24,16,10,3,6,True
277,6,36,0,0,0,0,0,64,70,20,14,10,3,6,True
278,6,28,2,0,0,0,0,72,62,24,16,10,3,6,True
279,18,46,6,0,0,0,0,68,42,13,17,10,3,6,True
280,1,8,0,0,0,0,0,44,99,19,39,10,3,6,True
281,12,22,2,0,0,0,0,52,76,9,37,10,3,6,True
282,6,26,0,0,0,0,0,38,37,11,8,10,3,6,True
283,12,30,0,0,0,0,0,58,66,14,30,10,3,6,True
284,8,28,1,0,0,0,0,63,68,15,27,10,3,6,True
285,17,39,3,0,0,0,0,55,64,5,27,10,3,6,True
286,11,32,3,0,0,0,0,35,33,4,8,10,3,6,True
287,17,38,3,0,0,0,0,57,61,6,28,10,3,6,True
288,8,26,3,0,0,0,0,44,26,12,7,10,3,6,True
289,17,32,5,0,0,0,0,61,59,8,28,10,3,6,True
290,14,32,3,0,0,0,0,64,58,14,25,10,3,6,True
291,14,29,5,0,0,0,0,69,53,12,28,10,3,6,True
292,26,35,10,0,0,0,0,57,53,1,28,10,3,6,True
293,20,41,5,0,0,0,0,62,49,8,25,10,3,6,True
294,11,37,1,0,0,0,0,64,60,14,23,10,3,6,True
295,17,44,2,0,0,0,0,63,49,13,22,10,3,6,True
296,8,22,2,0,0,0,0,57,76,10,35,10,3,6,True
297,9,25,2,0,0,0,0,35,39,6,10,10,3,6,True
298,14,37,3,0,0,0,0,61,61,8,26,10,3,6,True
299,20,43,5,0,0,0,0,58,55,6,23,10,3,6,True
300,1,5,0,0,0,0,0,36,102,16,50,10,3,6,True
301,5,14,0,0,0,0,0,41,93,10,47,10,3,6,True
302,8,23,0,0,0,0,0,56,75,14,34,10,3,6,True
303,15,33,1,0,0,0,0,53,68,7,33,10,3,6,True
304,6,22,0,0,0,0,0,57,78,16,31,10,3,6,True
305,5,20,1,0,0,0,0,60,77,16,31,10,3,6,True
306,20,32,7,0,0,0,0,58,60,2,31,10,3,6,True
307,8,29,1,0,0,0,0,61,71,14,26,10,3,6,True
308,11,29,3,0,0,0,0,72,52,18,25,10,3,6,True
309,8,21,3,0,0,0,0,69,63,18,28,10,3,6,True
310,14,35,5,0,0,0,0,36,24,5,7,10,3,6,True
311,11,31,3,0,0,0,0,68,58,16,23,10,3,6,True
312,5,16,1,0,0,0,0,61,77,21,29,10,3,6,True
313,14,26,3,0,0,0,0,55,72,11,29,10,3,6,True
314,11,26,1,0,0,0,0,58,71,17,26,10,3,6,True
315,9,26,1,0,0,0,0,64,65,17,28,10,3,6,True
316,21,34,5,0,0,0,0,52,65,5,28,10,3,6,True
317,3,12,0,0,0,0,0,44,93,13,45,10,3,6,True
318,9,26,0,0,0,0,0,54,75,10,36,10,3,6,True
319,20,46,4,0,0,0,0,56,56,5,23,10,3,6,True
320,7,26,1,0,0,0,0,63,71,18,24,10,3,6,True
321,17,38,4,0,0,0,0,67,47,15,22,10,3,6,True
322,26,51,6,0,0,0,0,55,45,5,22,10,3,6,True
323,9,24,1,0,0,0,0,54,77,10,35,10,3,6,True
324,3,14,0,0,0,0,0,54,85,18,36,10,3,6,True
325,20,32,8,0,0,0,0,68,46,11,25,10,3,6,True
326,17,32,6,0,0,0,0,71,45,17,22,10,3,6,True
327,32,36,14,0,0,0,0,56,46,1,25,10,3,6,True
328,6,23,0,0,0,0,0,55,81,15,30,10,3,6,True
329,9,31,0,0,0,0,0,58,72,14,26,10,3,6,True
330,15,37,1,0,0,0,0,59,60,13,25,10,3,6,True
331,14,40,3,0,0,0,0,69,48,16,20,10,3,6,True
332,3,18,0,0,0,0,0,60,81,22,26,10,3,6,True
333,9,25,2,0,0,0,0,62,70,16,26,10,3,6,True
334,3,15,0,0,0,0,0,52,88,17,35,10,3,6,True
335,5,20,1,0,0,0,0,60,77,16,31,10,3,6,True
336,20,43,5,0,0,0,0,58,55,6,23,10,3,6,True
337,14,36,5,0,0,0,0,34,27,4,6,10,3,6,True
338,14,38,3,0,0,0,0,59,64,7,25,10,3,6,True
339,6,16,3,0,0,0,0,71,66,25,23,10,3,6,True
340,2,13,0,0,0,0,0,34,52,12,13,10,3,6,True
341,8,27,1,0,0,0,0,65,65,16,28,10,3,6,True
342,5,20,1,0,0,0,0,60,77,16,31,10,3,6,True
343,14,38,3,0,0,0,0,59,64,7,25,10,3,6,True
344,21,47,6,0,0,0,0,64,42,11,19,10,3,6,True
345,21,41,8,0,0,0,0,68,40,13,19,10,3,6,True
346,1,8,0,0,0,0,0,44,99,19,39,10,3,6,True
347,5,17,0,0,0,0,0,49,88,14,37,10,3,6,True
348,2,13,0,0,0,0,0,52,91,20,32,10,3,6,True
349,6,20,1,0,0,0,0,57,80,16,30,10,3,6,True
350,21,40,7,0,0,0,0,60,53,4,25,10,3,6,True
351,12,35,3,0,0,0,0,64,61,11,24,10,3,6,True
352,21,41,7,0,0,0,0,58,56,3,24,10,3,6,True
353,12,35,3,0,0,0,0,64,61,11,24,10,3,6,True
354,2,14,0,0,0,0,0,50,94,19,31,10,3,6,True
355,5,17,1,0,0,0,0,59,80,20,28,10,3,6,True
356,9,22,3,0,0,0,0,64,69,17,26,10,3,6,True
357,16,33,4,0,0,0,0,59,63,10,25,10,3,6,True
358,6,23,1,0,0,0,0,65,71,22,22,10,3,6,True
359,13,33,2,0,0,0,0,62,62,16,22,10,3,6,True
360,21,55,4,0,0,0,0,56,50,7,17,10,3,6,True
361,12,29,5,0,0,0,0,68,59,13,24,10,3,6,True
362,11,28,4,0,0,0,0,70,57,17,23,10,3,6,True
363,8,29,2,0,0,0,0,71,59,22,19,10,3,6,True
364,27,38,12,0,0,0,0,61,45,5,22,10,3,6,True
365,17,52,5,0,0,0,0,63,49,9,15,10,3,6,True
366,24,56,9,0,0,0,0,60,40,6,15,10,3,6,True
367,12,23,3,0,0,0,0,60,69,15,28,10,3,6,True
368,15,42,4,0,0,0,0,65,53,11,20,10,3,6,True
369,3,15,1,0,0,0,0,62,80,23,26,10,3,6,True
370,7,25,1,0,0,0,0,65,68,19,25,10,3,6,True
371,7,29,0,0,0,0,0,61,72,17,24,10,3,6,True
372,6,28,1,0,0,0,0,62,74,16,23,10,3,6,True
373,21,48,6,0,0,0,0,62,45,10,18,10,3,6,True
374,12,35,3,0,0,0,0,64,61,11,24,10,3,6,True
375,6,24,2,0,0,0,0,66,70,18,24,10,3,6,True
376,12,36,3,0,0,0,0,62,64,10,23,10,3,6,True
377,10,31,1,0,0,0,0,58,71,11,28,10,3,6,True
378,12,32,4,0,0,0,0,66,60,12,24,10,3,6,True
379,12,36,3,0,0,0,0,62,64,10,23,10,3,6,True
380,10,29,2,0,0,0,0,58,73,11,27,10,3,6,True
381,21,52,5,0,0,0,0,58,49,8,17,10,3,6,True
382,8,25,1,0,0,0,0,55,77,9,35,10,3,6,True
383,3,15,0,0,0,0,0,52,88,17,35,10,3,6,True
384,7,25,0,0,0,0,0,55,78,12,33,10,3,6,True
385,7,22,1,0,0,0,0,57,77,13,33,10,3,6,True
386,15,28,3,0,0,0,0,55,69,8,32,10,3,6,True
387,15,34,2,0,0,0,0,61,59,14,25,10,3,6,True
388,4,21,0,0,0,0,0,58,81,18,28,10,3,6,True
389,9,26,3,0,0,0,0,63,69,12,28,10,3,6,True
390,10,27,2,0,0,0,0,62,67,13,29,10,3,6,True
391,12,37,4,0,0,0,0,36,26,6,5,10,3,6,True
392,12,39,2,0,0,0,0,60,65,9,23,10,3,6,True
393,18,44,4,0,0,0,0,59,56,8,21,10,3,6,True
394,7,26,0,0,0,0,0,53,81,11,32,10,3,6,True
395,16,35,3,0,0,0,0,59,61,10,26,10,3,6,True
396,15,42,4,0,0,0,0,65,53,11,20,10,3,6,True
397,21,48,6,0,0,0,0,62,45,10,18,10,3,6,True
398,3,18,0,0,0,0,0,60,81,22,26,10,3,6,True
399,12,35,4,0,0,0,0,74,47,20,18,10,3,6,True
400,11,32,3,0,0,0,0,66,61,15,22,10,3,6,True
401,25,51,10,0,0,0,0,63,36,9,16,10,3,6,True
402,8,28,1,0,0,0,0,63,68,15,27,10,3,6,True
403,12,37,4,0,0,0,0,36,26,6,5,10,3,6,True
404,20,40,6,0,0,0,0,60,54,7,23,10,3,6,True
405,8,27,3,0,0,0,0,42,29,11,6,10,3,6,True
406,8,26,2,0,0,0,0,63,70,15,26,10,3,6,True
407,14,34,3,0,0,0,0,60,64,12,23,10,3,6,True
408,6,23,0,0,0,0,0,55,81,15,30,10,3,6,True
409,25,48,11,0,0,0,0,65,35,10,16,10,3,6,True
410,6,28,1,0,0,0,0,62,74,16,23,10,3,6,True
411,11,32,3,0,0,0,0,66,61,15,22,10,3,6,True
412,17,44,6,0,0,0,0,68,45,16,14,10,3,6,True
413,11,36,2,0,0,0,0,62,65,13,21,10,3,6,True
414,13,40,4,0,0,0,0,68,53,14,18,10,3,6,True
415,19,49,5,0,0,0,0,63,46,12,16,10,3,6,True
416,12,31,5,0,0,0,0,78,43,22,19,10,3,6,True
417,15,36,5,0,0,0,0,66,55,16,17,10,3,6,True
418,15,36,5,0,0,0,0,66,55,16,17,10,3,6,True
419,27,49,12,0,0,0,0,60,40,6,16,10,3,6,True
420,9,31,3,0,0,0,0,67,64,17,19,10,3,6,True
421,9,27,4,0,0,0,0,71,60,19,20,10,3,6,True
422,9,31,3,0,0,0,0,67,64,17,19,10,3,6,True
423,18,47,6,0,0,0,0,66,45,12,16,10,3,6,True
424,17,49,6,0,0,0,0,65,48,10,15,10,3,6,True
425,10,21,3,0,0,0,0,56,75,8,37,10,3,6,True
426,6,23,0,0,0,0,0,55,81,15,30,10,3,6,True
427,7,23,2,0,0,0,0,39,37,9,9,10,3,6,True
428,13,29,2,0,0,0,0,56,70,10,30,10,3,6,True
429,14,34,4,0,0,0,0,63,60,9,26,10,3,6,True
430,13,37,2,0,0,0,0,61,62,11,24,10,3,6,True
431,13,33,3,0,0,0,0,65,58,13,25,10,3,6,True
432,16,31,3,0,0,0,0,53,69,4,34,10,3,6,True
